id,doc_id,text,p_hate,label
328,he_16_21,"Hessischer Landtag · 16.Wahlperiode · 21. Sitzung · 26. November 2003
 
Meine Damen und Herren, insofern beantworten Sie die
Frage selbst: Ist Ehrenamt ein Schwerpunkt dieser Lan-
desregierung? – Die Antwort lautet Nein.
(Beifall bei der SPD)
Ich frage weiter: Sind Arbeitsmarktpolitik und Ausbil-
dung ein Schwerpunkt dieser Landesregierung – wenn die
Mittel für Maßnahmen zur Bekämpfung der Jugendar-
beitslosigkeit um bis zu 50 % im Nachtragshaushalt ge-
kürzt worden sind, z. B. die Förderung der offenen Mäd-
chenarbeit, Qualifizierung und Beschäftigung von jungen
Menschen, wenn Sie die Mittel für berufliche Orientie-
rungskurse für Frauen nach der Familienphase komplett
streichen, wenn Sie die Mittel für lokale Beschäftigungs-
initiativen komplett streichen? Ist dann Arbeitsmarktpo-
litik ein Schwerpunkt der Landesregierung? – Die Ant-
wort heißt auch hier Nein.
(Frank Lortz (CDU): Sehr platt!)
Meine Damen und Herren, der ganze Kahlschlag „rettet
natürlich den Landeshaushalt“. Er „unterstützt das Eh-
renamt“. Das alles „dient der Prävention und ist voraus-
schauende Sozialpolitik“. Ich sage Ihnen: In Wahrheit ist
das alles unverantwortlich, im wahrsten Sinne des Wortes.
(Beifall be",0.017169224098324776,
329,he_18_103,"Hessischer Landtag · 18. Wahlperiode · 103. Sitzung · 28. März 2012
 
rungen, die es sicherlich bei dem einen oder anderen, ins-
besondere bei den VW-Beschäftigten, gibt, jetzt noch zu-
sätzlich verstärken. Das heißt, angesagt ist ein nüchterner
Umgang mit den Tatsachen.
(Beifall bei dem BÜNDNIS 90/DIE GRÜNEN)
Die Tatsachen sind ein Stück weit geschildert. Tatsache ist
auch, dass die EU-Kommission jetzt erneut Klage einge-
reicht hat. Ich möchte dazu eine kleine Anmerkung ma-
chen, liebe Kolleginnen und Kollegen, nämlich diejenige,
dass Klage einreichen noch nicht gleichbedeutend damit
ist, ein Urteil zu kassieren. Insoweit könnten wir auch ein
Stück weit Vertrauen in den Europäischen Gerichtshof
haben, wie wir in anderen Fällen auch bei dieser oder je-
ner Gelegenheit hören, man habe einen bestimmten An-
trag gestellt, um Rechtssicherheit zu erlangen. Vielleicht
kommt die EU-Kommission demnächst auch auf genau
diese Idee und wird uns sagen, auch da ginge es ihr nur um
Rechtssicherheit.
Wir haben in diesen Fragen also durchaus Grund, uns zu
äußern. Aber ich bitte sehr darum, dass wir uns möglichst
emotionell mäßigen; denn wir sollten nicht verunsichern,
sondern verklaren. Der Kolle",0.021610558032989502,
330,he_18_148,"(Beginn: 14:02 Uhr)
Präsident Norbert Kartmann:
Meine sehr geehrten Damen und Herren, verehrte Kolle-
ginnen und Kollegen, verehrte Gäste, verehrte Mitglieder
der Hessischen Landesregierung! Ich darf Sie bitten, zur
Ruhe zu kommen und sich von Ihren Plätzen zu erheben.
(Die Anwesenden erheben sich von den Plätzen.)
Meine sehr geehrten Damen und Herren Abgeordnete,
meine Damen und Herren der Landesregierung, verehrte
Gäste! Am 22. September 2013 ist der ehemalige Hessi-
sche Ministerpräsident und langjährige Landtagsabgeord-
nete Dr. Walter Wallmann im Alter von 80 Jahren verstor-
ben.
Dr. Walter Wallmann war eine bedeutende Persönlichkeit
und hat sich große Verdienste um unser Land erworben. Er
hat sich für die hessische Landespolitik in hohem Maße en-
gagiert und diese über viele Jahre geprägt. Er hinterlässt ei-
ne große Lücke, und wir gedenken seiner Lebensleistung
in großer Trauer. Unsere aufrichtige Anteilnahme, die ich
für das ganze Haus überbracht habe, gilt auch seinen An-
gehörigen.
Walter Wallmann wurde am 24. September 1932 in Uelzen
geboren. Nach dem Abitur studierte er Rechtswissenschaf-
ten und war zunächst als Richter tätig. Von 1977 bis 1986
war Walter Wallmann Ober",0.043975647538900375,
331,he_18_92,"Hessischer Landtag · 18. Wahlperiode · 92. Sitzung · 13. Dezember 2011
 
Frau Hofmann für die SPD-Fraktion gemeldet. Frau Kol-
legin, die vereinbarte Redezeit beträgt fünf Minuten.
Heike Hofmann (SPD): 
Herr Präsident, meine Damen und Herren! Der vorge-
legte Gesetzentwurf beabsichtigt bekanntlich, die rechtli-
che Grundlage für die IT-Stelle in Bad Vilbel als eigen-
ständige Landesoberbehörde zu schaffen. – Ich weiß, für
die Gäste hier im Haus ist es ein etwas sperriges Thema.
Ziel der Landesregierung ist es hier, die Informations-
und Kommunikationstechnik der gesamten Justiz zu straf-
fen, neu zu organisieren und gar zu optimieren.
Fakt ist aber – und da muss ich jetzt gleich Wasser in den
Wein gießen –, dass die dazu durchgeführte mündliche
wie schriftliche Anhörung tatsächlich eine schallende
Ohrfeige für die Landesregierung war. Aus gutem Grund
hat kaum einer der Anzuhörenden ein gutes Haar an die-
sem Gesetzentwurf gelassen. Deswegen ist es ein Affront,
wenn der Justizminister sogar behauptet, dieser Entwurf
sei mit der Praxis abgestimmt.
Dieser Gesetzentwurf hat viele Schwächen und lässt viele
Fragen offen. Die Einrichtung der IT-Kontrollkommis-
sion etwa, die eigentlich be",0.02955523133277893,
332,he_18_16,"Hessischer Landtag · 18.Wahlperiode · 16. Sitzung · 7. Juli 2009
 
Clemens Reif (CDU):
Herr Präsident, meine sehr verehrten Damen und Her-
ren! Ich habe mich zu Wort gemeldet, um einige Dinge
richtigzustellen.
Erstens. Ich habe in 22 Jahren im Hessischen Landtag
viele Anhörungen erlebt. Ich habe selten eine Anhörung
erlebt, bei der so viel Übereinstimmung in der Sache vor-
handen war, wie es bei dieser Anhörung der Fall war.
(Beifall bei der CDU und bei Abgeordneten der
FDP)
Das betraf nahezu alle Punkte.
(Zuruf des Abg. Tarek Al-Wazir (BÜNDNIS 90/
DIE GRÜNEN))
– Herr Kollege Al-Wazir, Sie waren nicht dabei. Ich weiß
das. Ich habe die Verhandlungen nämlich geführt. – Wer
aufmerksam zugehört hat, kann dies bestätigen.
Zweite Bemerkung. Meines Erachtens kann die nicht mo-
netäre Wirtschaftsförderung erhebliche Erfolge verzeich-
nen. Sie hat eine ganz ordentliche Erfolgsbilanz. Wir ma-
chen Werbung für das Land Hessen und Verkaufsförder-
maßnahmen. Wir machen Messeveranstaltungen im Aus-
land und im Inland.Wir führen manche mit ausländischen
Investoren zusammen. Wir erschließen neue Märkte, im
Inland wie im Ausland. Vorzugsweise geschieht dies im
Ausland.
Ein Fokus ist die Akquise aus",0.017303403466939926,
333,he_16_146,"Hessischer Landtag · 16.Wahlperiode · 146. Sitzung · 14. November 2007
 
(Beifall bei der SPD und bei Abgeordneten des
BÜNDNISSES 90/DIE GRÜNEN)
Wir wollen nicht weiter über Atomkraftwerke reden.
Höchstens müssten Sie uns die Frage beantworten, wo die
denn in Hessen stehen sollen. Da ist der Begriff Genera-
tionengerechtigkeit wirklich sinnvoll. Wir wollen unseren
Kindern nicht diesen lang strahlenden, giftigen Müll
hinterlassen. Da fühlen wir, dass wir in der Verantwortung
stehen.
(Beifall bei der SPD und bei Abgeordneten des
BÜNDNISSES 90/DIE GRÜNEN)
Wir stehen deshalb für eine dezentrale Energieversor-
gung, die die Wertschöpfung und die Arbeitsplätze in die
hessischen Kommunen und Regionen holt.Wir stehen für
die Kraft-Wärme-Kopplung und die Nutzung erneuerba-
rer Energien.Wir wollen natürlich wieder die Wertschöp-
fung in den Kommunen haben.Wir wollen die Stadtwerke
aktivieren.
Meine Damen und Herren, Sie betreiben eine maßlose
Kampagne gegen die Nutzung der Windkraft. Damit
schließen Sie die Nutzung derjenigen erneuerbaren Ener-
gie aus, die den größten und am schnellsten realisierbaren
Beitrag zur emissionsfreien Stromversorgung leistet.
Sie haben im Zusammenhang mit den Win",0.10818559676408768,
334,he_18_68,"Seite
Seite
II
Hessischer Landtag · 18. Wahlperiode · 68. Sitzung · 2. März 2011
80. Dringlicher Entschließungsantrag der Fraktionen
der CDU und der FDP betreffend Einigung bei
Verhandlungen zur Hartz-IV-Reform hilft bedürf-
tigen Kindern und entlastet die Kommunen
– Drucks. 18/3808 – . . . . . . . . . . . . . . . . . . . . . . . . . . 4712
Angenommen . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4728
Marjana Schott . . . . . . . . . . . . . . . . . . . . 4712, 4717, 4726
Dr. Ralf-Norbert Bartelt . . . . . . . . . . . . . . . . . . . . . . 4714
Marcus Bocklet . . . . . . . . . . . . . . . 4715, 4717, 4725, 4726
René Rock . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4718, 4727
Wolfgang Decker . . . . . . . . . . . . . . . . . . . . . . . 4720, 4727
Minister Stefan Grüttner . . . . . . . . . . . . . . . . . . . . . 4721
Michael Boddenberg . . . . . . . . . . . . . . . . . . . . . . . . . 4725
Vizepräsident Frank Lortz . . . . . . . . . . . . . . . . . . . . 4728
48. Entschließungsantrag der Fraktionen der CDU, der
SPD, der FDP und BÜNDNIS 90/DIE GRÜNEN
betreffend Schuldenbremse in die Hessische Ver-
fassung aufnehmen und in Verantwortung für kom-
mende Gene",0.15145909786224365,
335,he_19_106,"derversammlung der Landesseniorenvertretung Hessen in
Oberursel. Das konnte man in der „Frankfurter Neuen
Presse“ lesen. Schon damals waren die Positionen, dass die
ältere Generation heterogen ist, dass sie unterschiedliche
Ansprüche hat und dass man nicht auf die Defizite, son-
dern auf die Potenziale dieser Generation schauen sollte,
Binsenweisheiten. Niemand will dem widersprechen. Was
ist an diesem Blick auf das Alter neu? – Nichts.
(Beifall bei der SPD und der LINKEN sowie der
Abg. Mürvet Öztürk (fraktionslos))
Ehrlich gesagt, sind wir bei der Ankündigung davon ausge-
gangen, dass sich die Landesregierung mit dem Siebten Al-
tenbericht der Bundesregierung auseinandersetzt, sich da-
bei die Handlungsempfehlungen an die Länder anschaut
und sagt, wie sie das in Hessen vielleicht umsetzen könnte.
Nichts davon. Somit bewegen wir uns im Offensichtlichen
und im Klein-Klein.
Ja, ältere Menschen sind keine homogene Gruppe. Ja, es
stimmt, im Hessischen Landtag ist ein Drittel der Abgeord-
neten Jahrgang 1957 oder früher. Sie werden in diesem
Jahr 60 Jahre alt oder sind schon 60 Jahre alt geworden.
Wissen Sie, was das Schöne daran ist? Wenn wir alle ge-
sund bleiben, werden es nächstes J",0.03131496161222458,
336,he_18_17,"Hessischer Landtag · 18.Wahlperiode · 17. Sitzung · 8. Juli 2009
 
zungen für das öffentliche Gemeinwesen unverantwort-
lich wären. Richtig, da stimmen wir vollkommen zu.Trotz-
dem lehnten Sie und die Mehrheitsfraktionen in den
Haushaltsberatungen Initiativen für eine sozial gerechte
Besteuerung wie die Wiedereinführung der Vermögen-
steuer ab.
Im Gegenteil – im Bundesrat stimmte die Hessische Lan-
desregierung beim Konjunkturpaket II auch noch Ent-
schließungsanträgen zu, die über die damals schon be-
schlossenen Steuersenkungen hinaus weiterhin Steuern
zugunsten der Besserverdienenden und Großkonzerne in
Angriff nehmen.
Sie können nicht einerseits Steuerausfälle beweinen und
andererseits durch Ihre vergangene und auch zukünftige
Politik noch mehr Steuerlöcher in die öffentlichen Kassen
reißen. Das ist unredliche Politik.
Ganz unverschämt wird dies allerdings, wenn Sie sich
hierhin stellen, schon jetzt für die kommenden Haushalte
den Rotstift anspitzen und Streichungen in dreistelligem
Millionenbereich ankündigen sowie die sogenannten frei-
willigen Leistungen des Landes wie Arbeitsmarkt-, Aus-
bildungs- und Bildungsprogramme und Leistungen für
die Kommunen – das war heute ein etw",0.019340861588716507,
337,he_16_11,"Hessischer Landtag · 16.Wahlperiode · 11. Sitzung · 10. Juli 2003
 
Den Erfolg dieser Vorlaufkurse werden wir bei der Ein-
schulung feststellen können. Die Eltern der betroffenen
Kinder haben nämlich erkannt, dass die Kenntnis der
deutschen Sprache die wichtigste Voraussetzung für eine
erfolgreiche Bildungskarriere und die Integration ihrer
Kinder ist. Selbst die „Frankfurter Rundschau“ erkennt
diese Leistung an.Am 23. Mai 2003 meldete sie – –
(Zuruf des Abg. Tarek Al-Wazir (BÜNDNIS 90/
DIE GRÜNEN))
– Hören Sie zu.– Es wurden Stichproben zur Wirksamkeit
der Vorlaufkurse erhoben. Nur sehr wenigen Kindern
wird demnach die Einschulung wegen Sprachdefiziten
verwehrt werden.Die „Frankfurter Rundschau“ berichtet
in einem Beispiel von einer Schule in Sachsenhausen.
Auch dort gab es anfänglich Skepsis. Aber der Erfolg der
Kurse hat dem ganzen Projekt Recht gegeben. Die Eltern
und insbesondere die Mütter wurden ebenfalls animiert,
die deutsche Sprache besser zu lernen.Wenn das kein Er-
folg ist, was dann?
(Beifall bei Abgeordneten der CDU)
Die Eltern konnten aufgrund der Freiwilligkeit mit einge-
bunden werden. Denn auch die Elternarbeit ist ein Be-
standteil jeglicher Integrationsarbeit. E",0.04631604626774788,
338,he_16_107,"Hessischer Landtag · 16.Wahlperiode · 107. Sitzung · 12. Juli 2006
 
dern von Studiengebühren freigestellt werden sollen. So
steht es zumindest in der Zeitung.
Herr Ministerpräsident, gestern beklagten Sie sich beim
Empfang der Zeitungsverleger darüber, dass man es nie-
mandem recht machen könne.
(Ministerpräsident Roland Koch: Das habe ich nur
festgestellt!)
Sie sagten sinngemäß: Zieht man auf der einen Seite ein
solches Vorhaben durch, dann ist man der Hardliner.
Zeigt man sich aber gegenüber Argumenten zugänglich,
ist man ein Weichei. – Herr Ministerpräsident, ich kann
Sie beruhigen. Sie sind kein Weichei. Sie haben nur einge-
sehen, dass der heute – das ist besonders pikant – von Ih-
rem ehemaligen Justizminister eingebrachte Entwurf auf
keinen Fall mit der Hessischen Verfassung in Einklang
steht. Deshalb rudern Sie zurück.
(Beifall bei der SPD und bei Abgeordneten des
BÜNDNISSES 90/DIE GRÜNEN)
Meine Damen und Herren, deshalb beginnt mit dem heu-
tigen Tag,an dem das Gesetzgebungsverfahren eingeleitet
wird, auch die juristische Auseinandersetzung um dieses
Gesetz. Ab heute werden die Verfassungsrechtler an die-
sem Entwurf arbeiten. Ab heute tritt neben der politi-
schen und ge",0.18078336119651794,
339,he_18_99,"Amtliche Mitteilungen . . . . . . . . . . . . . . . . . . . . . . . 6769
Entgegengenommen . . . . . . . . . . . . . . . . . . . . . . . . . . 6770
Vizepräsident Frank Lortz . . . . . . . . . . . . . . . . . . . . 6769
Hermann Schaus . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6770
Vizepräsidentin Sarah Sorge . . . . . . . . . . . . . . . . . . 6812
1. Fragestunde
– Drucks. 18/5251 – . . . . . . . . . . . . . . . . . . . . . . . . . . 6770
Abgehalten . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6783
Vizepräsident Frank Lortz . . . . . . . . . . . . . . . . . . . . 6783
Frage 615
Frank-Peter Kaufmann . . . . . . . . . . . . . . . . . . 6770, 6771
Minister Dieter Posch . . . . . . . . . . . . . . . . . . . 6770, 6771
Frage 616
Frank-Peter Kaufmann . . . . . . . . . . . . . . . . . . . . . . . 6771
Minister Boris Rhein . . . . . . . . . . . . . . . . . . . . 6771, 6772
Judith Lannert . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6771
Frage 618
Hermann Schaus . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6772
Minister Dieter Posch . . . . . . . . . . . . . . . . . . . . . . . . 6772
Frage 620
Wilhelm Reuscher . . . . . . . . . . .",0.15470318496227264,
340,he_16_136,"Hessischer Landtag · 16.Wahlperiode · 136. Sitzung · 3. Juli 2007
 
Findung von Kandidaten für das Präsidentenamt
diskutiert. Dabei wurde im Senat endlich die stu-
dentische Argumentationslinie aufgriffen, dass die-
ser in Zukunft entscheidende Kompetenzverlust
eine eindeutige Schwächung bedeute. Diese unnö-
tige und unter demokratischen Aspekten unge-
wünschte weitere Schwächung der Selbstverwal-
tung der Universität dürfte hiermit endgültig vom
Tisch sein.
Weiterhin steht dort ganz eindeutig:
Der Senat beschloss mit einfacher Mehrheit die
Forderung, weiterhin für die Findung von Kandida-
ten für das Präsidentenamt zuständig sein zu wollen
und natürlich auch eigenständig eine Präsidentin
oder einen Präsidenten zu wählen.
Dieses Beispiel zeigt, wie sich Positionen durchaus verän-
dern können, wenn man bereit ist, hinzuhören und sich
mit Problemen und den Positionen anderer auseinander-
zusetzen. Der Wissenschaftsminister allerdings hört bei
diesen Problemen wieder einmal einfach nicht zu, und das
finde ich einmal mehr dramatisch.
(Hans-Jürgen Irmer (CDU):Stimmt doch gar nicht,
er hört ganz aufmerksam zu!)
Das Problem liegt auf der Hand:Alle, die damit zu tun ha-
ben, sind sich eini",0.02879348024725914,
